# Time 	 GP Component 	 Full model (GP + Keplerian) 	 model1down 	 model1up 	 model2down 	 model2up 	 model3down 	 model3up
2459242.3778955140 	 0.0000000000 	 -1.9838827572 	 -4.5016643933 	 0.3301662696 	 -7.1861592896 	 2.8927701820 	 -9.1555675526 	 4.6194792249
2459242.5831007194 	 0.0000000000 	 -10.2174954419 	 -12.6683352442 	 -7.9794321703 	 -15.4167418289 	 -5.7945448360 	 -17.3494479441 	 -3.9815590141
2459242.7883059247 	 0.0000000000 	 -16.7957234439 	 -18.9493570499 	 -14.7999969419 	 -21.5041894005 	 -12.8882897049 	 -23.2876036746 	 -11.4534618840
2459242.9935111296 	 0.0000000000 	 -20.9761516697 	 -22.9156726448 	 -19.2409234351 	 -25.2057991602 	 -17.4084450944 	 -26.7549974036 	 -16.1407745883
2459243.1987163350 	 0.0000000000 	 -22.5547343451 	 -24.3736995932 	 -20.8231775806 	 -26.5061678150 	 -18.9903131508 	 -27.9433335983 	 -17.7280502770
2459243.4039215404 	 0.0000000000 	 -21.5890500666 	 -23.4209834047 	 -19.7113349571 	 -25.4673709533 	 -17.7790862596 	 -26.9229629456 	 -16.5095843370
2459243.6091267453 	 0.0000000000 	 -18.3436681167 	 -20.2554263529 	 -16.3825860108 	 -22.3333239610 	 -14.2316488869 	 -23.8159639693 	 -12.7279072360
2459243.8143319506 	 0.0000000000 	 -13.2976870357 	 -15.2342562123 	 -11.2924568241 	 -17.3890254521 	 -8.9081842435 	 -18.9529750789 	 -7.3386989368
2459244.0195371560 	 0.0000000000 	 -6.9400891377 	 -8.8364867915 	 -4.9541889975 	 -10.9597077272 	 -2.6508218335 	 -12.4708004012 	 -0.8399770590
2459244.2247423609 	 0.0000000000 	 0.1984385548 	 -1.6851568395 	 2.0887139068 	 -3.7119213873 	 4.2282359509 	 -5.2627541590 	 5.6841230176
2459244.4299475662 	 0.0000000000 	 7.4608966592 	 5.6582246210 	 9.2094707324 	 3.6395460429 	 11.1346906800 	 2.1306267624 	 12.6370128378
2459244.6351527716 	 0.0000000000 	 14.1716532532 	 12.4373475149 	 15.9186837155 	 10.5704009012 	 17.7644988813 	 9.2015037401 	 19.0454962074
2459244.8403579765 	 0.0000000000 	 19.5977321920 	 17.7786552196 	 21.4213547824 	 15.9493444223 	 23.3904537126 	 14.6926467756 	 24.8748609246
2459245.0455631819 	 0.0000000000 	 22.9735004216 	 21.0489644802 	 24.9573805399 	 19.0251619856 	 27.2842001005 	 17.7077066043 	 28.9950180910
2459245.2507683872 	 0.0000000000 	 23.5676618040 	 21.6027745869 	 25.7438184371 	 19.5642481010 	 28.2698401316 	 18.1671558450 	 30.0997841732
2459245.4559735921 	 0.0000000000 	 21.0702145820 	 19.1110513324 	 23.1797995642 	 17.1532400749 	 25.5600919935 	 15.8145992318 	 27.1806244516
2459245.6611787975 	 0.0000000000 	 15.5549806858 	 13.6198290900 	 17.5867158448 	 11.5077907867 	 19.7992877167 	 10.1367980252 	 21.5058802963
2459245.8663840028 	 0.0000000000 	 7.7699710859 	 5.6393640331 	 9.9812329420 	 3.1971299479 	 12.3596378836 	 1.3724991934 	 14.2058574331
2459246.0715892077 	 0.0000000000 	 -0.9713477234 	 -3.4419248218 	 1.3410289329 	 -6.0766141510 	 3.9138893464 	 -8.0553709674 	 5.6094677084
2459246.2767944131 	 0.0000000000 	 -9.3151480428 	 -11.7813193388 	 -7.0661266055 	 -14.4820926103 	 -4.8451324095 	 -16.4729081155 	 -3.0716505354
2459246.4819996185 	 0.0000000000 	 -16.1367819197 	 -18.3319401352 	 -14.1157917751 	 -20.9163899432 	 -12.1719143168 	 -22.6842602449 	 -10.6712437693
2459246.6872048234 	 0.0000000000 	 -20.6200137849 	 -22.5811027730 	 -18.8721319744 	 -24.9060557315 	 -17.0508598551 	 -26.5660882559 	 -15.8202291038
2459246.8924100287 	 0.0000000000 	 -22.5159999953 	 -24.3282196537 	 -20.7819186259 	 -26.4752610350 	 -18.9575490782 	 -27.9331103753 	 -17.7150431452
2459247.0976152341 	 0.0000000000 	 -21.8317065738 	 -23.6482285867 	 -19.9683186346 	 -25.6979807926 	 -18.0695115991 	 -27.0729212804 	 -16.7902599979
2459247.3028204390 	 0.0000000000 	 -18.8238512885 	 -20.7270086477 	 -16.8836522516 	 -22.8106934543 	 -14.7705459895 	 -24.2894307211 	 -13.2508478295
2459247.5080256443 	 0.0000000000 	 -13.9677098560 	 -15.9080305853 	 -11.9665709109 	 -18.0482422910 	 -9.6073510184 	 -19.5261327066 	 -8.0416226941
2459247.7132308497 	 0.0000000000 	 -7.7461717914 	 -9.6421235140 	 -5.7466051404 	 -11.7616713050 	 -3.4155728329 	 -13.3088365740 	 -1.6281379182
2459247.9184360546 	 0.0000000000 	 -0.6566121153 	 -2.5474343476 	 1.2499202371 	 -4.5775954985 	 3.3926930931 	 -6.1467129385 	 4.9223223673
2459248.1236412600 	 0.0000000000 	 6.6200638615 	 4.8078448568 	 8.3870071904 	 2.7703476419 	 10.3446178445 	 1.3209293844 	 11.8665862625
2459248.3288464653 	 0.0000000000 	 13.4431030848 	 11.7037604056 	 15.1739229733 	 9.8278342310 	 17.0146468552 	 8.4269959998 	 18.3536013050
2459248.5340516702 	 0.0000000000 	 19.0442344670 	 17.2514610683 	 20.8640249843 	 15.4104492443 	 22.8318267565 	 14.1270052466 	 24.2669743384
2459248.7392568756 	 0.0000000000 	 22.7122355027 	 20.8133749603 	 24.6746323345 	 18.7797550688 	 26.9679550389 	 17.4590233410 	 28.6457089754
2459248.9444620810 	 0.0000000000 	 23.6549684867 	 21.7039307747 	 25.8328018448 	 19.6632985777 	 28.3295102310 	 18.2353581229 	 30.0709997023
2459249.1496672858 	 0.0000000000 	 21.5186545731 	 19.5676393572 	 23.6625022430 	 17.5871848318 	 26.0542077655 	 16.2164016472 	 27.7011049802
2459249.3548724912 	 0.0000000000 	 16.3494876440 	 14.4038308997 	 18.3638494367 	 12.3278985067 	 20.5693831237 	 11.0302131935 	 22.2426588217
2459249.5600776966 	 0.0000000000 	 8.7678997163 	 6.6778432231 	 10.9205478528 	 4.2917239574 	 13.2965358238 	 2.5144101402 	 15.1165436064
2459249.7652829015 	 0.0000000000 	 0.0536020650 	 -2.3441013328 	 2.3630067352 	 -5.0109147451 	 4.8893626873 	 -7.0721201718 	 6.6000419532
2459249.9704881068 	 0.0000000000 	 -8.3918062443 	 -10.8582566348 	 -6.1528443704 	 -13.5778330128 	 -3.8842307417 	 -15.6034428407 	 -2.0865408975
2459250.1756933122 	 0.0000000000 	 -15.4381486865 	 -17.6787545160 	 -13.3986919065 	 -20.2861112035 	 -11.4148905329 	 -22.1070177084 	 -9.8785269966
2459250.3808985171 	 0.0000000000 	 -20.2269231710 	 -22.2256256180 	 -18.4599666010 	 -24.5567675061 	 -16.6321490923 	 -26.2487563781 	 -15.3671677712
2459250.5861037225 	 0.0000000000 	 -22.4235635745 	 -24.2589626129 	 -20.6999335759 	 -26.4292591251 	 -18.8884523557 	 -27.8997642562 	 -17.6315817241
2459250.7913089278 	 0.0000000000 	 -22.0379297522 	 -23.8472178896 	 -20.1944569344 	 -25.8833264136 	 -18.2978810423 	 -27.3345994925 	 -17.0102825137
2459250.9965141327 	 0.0000000000 	 -19.2792201061 	 -21.1751808587 	 -17.3553136802 	 -23.2544373475 	 -15.2708960987 	 -24.6913764485 	 -13.7965088917
2459251.2017193381 	 0.0000000000 	 -14.6204164181 	 -16.5562797097 	 -12.6257704820 	 -18.7011710650 	 -10.2830391914 	 -20.1492189877 	 -8.6795167511
2459251.4069245434 	 0.0000000000 	 -8.5237423630 	 -10.4252440363 	 -6.5284742044 	 -12.5611702431 	 -4.1658620155 	 -14.1162918261 	 -2.3671826920
2459251.6121297483 	 0.0000000000 	 -1.5097513477 	 -3.4219400573 	 0.4158044519 	 -5.4345776347 	 2.5707822505 	 -6.9928945780 	 4.1232915076
2459251.8173349537 	 0.0000000000 	 5.7879471335 	 3.9424337912 	 7.5593047195 	 1.9010925156 	 9.5175399289 	 0.4505383483 	 11.0167506511
2459252.0225401591 	 0.0000000000 	 12.6882412134 	 10.9449265710 	 14.4159131037 	 9.0528448050 	 16.2472274542 	 7.6584213010 	 17.6409642376
2459252.2277453640 	 0.0000000000 	 18.4663264481 	 16.7005467176 	 20.2730441247 	 14.8625446717 	 22.2027431837 	 13.5352042536 	 23.6263896934
2459252.4329505693 	 0.0000000000 	 22.4177951805 	 20.5341776128 	 24.3488210927 	 18.5123729972 	 26.5779896268 	 17.2023387599 	 28.1993196955
2459252.6381557747 	 0.0000000000 	 23.6997455578 	 21.7527110879 	 25.8567080500 	 19.7184274659 	 28.3447138065 	 18.2782621075 	 30.0396164008
2459252.8433609796 	 0.0000000000 	 21.9196193326 	 19.9804249296 	 24.1088420874 	 17.9863404166 	 26.5043705044 	 16.6543217865 	 28.2050025001
2459253.0485661849 	 0.0000000000 	 17.0984621009 	 15.1599166940 	 19.1220501858 	 13.1111908099 	 21.3790507063 	 11.8194813398 	 23.0293471093
2459253.2537713903 	 0.0000000000 	 9.7339951642 	 7.6989149273 	 11.8456435023 	 5.3606314758 	 14.1897536725 	 3.6397807857 	 16.0340497022
2459253.4589765952 	 0.0000000000 	 1.0956466313 	 -1.2634380899 	 3.3780330664 	 -3.8904300947 	 5.8490528918 	 -5.9449089728 	 7.5960319629
2459253.6641818006 	 0.0000000000 	 -7.4562997636 	 -9.9329020428 	 -5.2073668892 	 -12.6172565966 	 -2.9368519270 	 -14.7106586469 	 -1.1953847030
2459253.8693870059 	 0.0000000000 	 -14.7193848297 	 -16.9842426884 	 -12.6525000216 	 -19.5980296128 	 -10.6488706169 	 -21.4645717161 	 -9.1277267765
2459254.0745922108 	 0.0000000000 	 -19.7863594852 	 -21.8253984254 	 -18.0062928658 	 -24.1737856467 	 -16.1774656837 	 -25.8656193113 	 -14.8626385506
2459254.2797974162 	 0.0000000000 	 -22.3093944980 	 -24.1510226571 	 -20.5859100354 	 -26.3185804488 	 -18.7526396923 	 -27.9073287610 	 -17.5279364420
2459254.4850026215 	 0.0000000000 	 -22.2139999481 	 -24.0268949793 	 -20.3829230106 	 -26.0519189977 	 -18.5159080291 	 -27.4534805992 	 -17.2093075946
2459254.6902078264 	 0.0000000000 	 -19.7042045456 	 -21.5979199668 	 -17.7905547084 	 -23.6868573764 	 -15.7593320113 	 -25.1082561014 	 -14.2648121810
2459254.8954130318 	 0.0000000000 	 -15.2493280101 	 -17.1840888448 	 -13.2677787950 	 -19.3158703573 	 -10.9376669318 	 -20.8001515026 	 -9.3765687059
2459255.1006182372 	 0.0000000000 	 -9.3072904867 	 -11.1988692135 	 -7.2935136246 	 -13.3497558964 	 -4.8853682136 	 -14.8834413501 	 -3.1653288360
2459255.3058234421 	 0.0000000000 	 -2.3664587864 	 -4.2674099309 	 -0.4084003813 	 -6.3063837855 	 1.7718550319 	 -7.8111104046 	 3.3843873680
2459255.5110286474 	 0.0000000000 	 4.9483851555 	 3.0763580090 	 6.7179211892 	 1.0469809138 	 8.7291752637 	 -0.4302533486 	 10.2029146121
2459255.7162338528 	 0.0000000000 	 11.9227818479 	 10.1620205756 	 13.6464429435 	 8.2496803126 	 15.4825802356 	 6.8486172354 	 16.8830122392
2459255.9214390577 	 0.0000000000 	 17.8684037601 	 16.1156583859 	 19.6533226262 	 14.3044974582 	 21.5907721056 	 12.9660792815 	 22.9673760753
2459256.1266442630 	 0.0000000000 	 22.0740810329 	 20.2092503092 	 23.9748940829 	 18.2218905819 	 26.1507561919 	 16.8701833760 	 27.8046258909
2459256.3318494684 	 0.0000000000 	 23.7004593580 	 21.7475644970 	 25.8229422707 	 19.7267783729 	 28.3380784647 	 18.2918219335 	 30.0180595218
2459256.5370546733 	 0.0000000000 	 22.2936938202 	 20.3409579381 	 24.4953167218 	 18.3512499642 	 26.9637199776 	 17.0364254896 	 28.7466195230
2459256.7422598787 	 0.0000000000 	 17.8210239041 	 15.8765185641 	 19.8461741370 	 13.8595277320 	 22.1553796478 	 12.5348876454 	 23.7059771789
2459256.9474650840 	 0.0000000000 	 10.6999527144 	 8.6741536415 	 12.7703208435 	 6.4129306026 	 15.0901783974 	 4.7645631888 	 16.9176353326
2459257.1526702889 	 0.0000000000 	 2.1201141908 	 -0.1809772323 	 4.4073570193 	 -2.7634418490 	 6.8350667258 	 -4.7745033915 	 8.5361726304
2459257.3578754943 	 0.0000000000 	 -6.4915519897 	 -8.9647963789 	 -4.2433380482 	 -11.6417807221 	 -1.9487678800 	 -13.8582414351 	 -0.2198827937
2459257.5630806996 	 0.0000000000 	 -13.9756597390 	 -16.2581207982 	 -11.8794817342 	 -18.9141864916 	 -9.8668261533 	 -20.8128113469 	 -8.2793711803
2459257.7682859045 	 0.0000000000 	 -19.3236589695 	 -21.3911236439 	 -17.5175463834 	 -23.7877236485 	 -15.6609880188 	 -25.4335869098 	 -14.3378394532
2459257.9734911099 	 0.0000000000 	 -22.1479232063 	 -24.0075444988 	 -20.4337087482 	 -26.2119677689 	 -18.5719202223 	 -27.8091872104 	 -17.3531465571
2459258.1786963153 	 0.0000000000 	 -22.3425453328 	 -24.1664996180 	 -20.5404050522 	 -26.1977942751 	 -18.6988796842 	 -27.6212169718 	 -17.3840887729
2459258.3839015202 	 0.0000000000 	 -20.1045679360 	 -21.9725374382 	 -18.2084002520 	 -24.0635256889 	 -16.2086214899 	 -25.5116708283 	 -14.7080981434
2459258.5891067255 	 0.0000000000 	 -15.8567352995 	 -17.7888760549 	 -13.8748097260 	 -19.8999127940 	 -11.5807076924 	 -21.3974031174 	 -10.0190810537
2459258.7943119309 	 0.0000000000 	 -10.0572786899 	 -11.9669307248 	 -8.0560852004 	 -14.1146673375 	 -5.6165729462 	 -15.6049419444 	 -3.9625890755
2459258.9995171358 	 0.0000000000 	 -3.2046764115 	 -5.1087787652 	 -1.2384476242 	 -7.1842287182 	 0.9758601694 	 -8.6979550841 	 2.5872958254
2459259.2047223412 	 0.0000000000 	 4.0993706585 	 2.2247432390 	 5.8753852842 	 0.1644826212 	 7.9048659643 	 -1.4200842837 	 9.3749999345
2459259.4099275460 	 0.0000000000 	 11.1342934614 	 9.3646087050 	 12.8817004006 	 7.4177217656 	 14.7101084559 	 6.0405823561 	 16.0996651674
2459259.6151327514 	 0.0000000000 	 17.2621206819 	 15.5036644293 	 19.0074362827 	 13.6840843015 	 20.9324083939 	 12.3464953229 	 22.2624958624
2459259.8203379568 	 0.0000000000 	 21.7110605766 	 19.8430233411 	 23.5867972615 	 17.9005866577 	 25.7168801222 	 16.5613542171 	 27.2872820484
2459260.0255431617 	 0.0000000000 	 23.6678867037 	 21.7100325402 	 25.7511429831 	 19.6748593446 	 28.2567439190 	 18.2858533558 	 29.9561703592
2459260.2307483670 	 0.0000000000 	 22.6157071932 	 20.6624205266 	 24.8412850133 	 18.6642655605 	 27.3249423604 	 17.3468268370 	 29.2680324254
2459260.4359535724 	 0.0000000000 	 18.4990155182 	 16.5652832861 	 20.5395281451 	 14.5750577042 	 22.8667767842 	 13.2418288648 	 24.4901318556
2459260.6411587773 	 0.0000000000 	 11.6335945607 	 9.6454358374 	 13.6792354842 	 7.4329182507 	 15.9577201969 	 5.8407774409 	 17.7316100891
2459260.8463639827 	 0.0000000000 	 3.1485803089 	 0.9112767526 	 5.4151062229 	 -1.6171616628 	 7.8357961372 	 -3.5794928898 	 9.5799715980
2459261.0515691880 	 0.0000000000 	 -5.5054053884 	 -7.9857747771 	 -3.2728684627 	 -10.6524234073 	 -0.9604537938 	 -12.8407647750 	 0.7712319170
2459261.2567743929 	 0.0000000000 	 -13.1998578262 	 -15.5024290715 	 -11.0811002331 	 -18.1869361108 	 -9.0552581898 	 -20.1007788984 	 -7.3991004306
2459261.4619795983 	 0.0000000000 	 -18.8273089889 	 -20.9218923730 	 -16.9857069620 	 -23.3798079045 	 -15.1399196159 	 -24.9884742882 	 -13.8047653362
2459261.6671848036 	 0.0000000000 	 -21.9606930923 	 -23.8265662510 	 -20.2453837679 	 -26.0453064039 	 -18.3854840250 	 -27.5719525929 	 -17.1756767440
2459261.8723900085 	 0.0000000000 	 -22.4565195769 	 -24.2631036450 	 -20.6805095452 	 -26.3374671629 	 -18.8443242251 	 -27.7820042895 	 -17.5443741799
2459262.0775952139 	 0.0000000000 	 -20.4876782912 	 -22.3334936964 	 -18.5929519635 	 -24.4151316549 	 -16.6102617035 	 -25.8496566556 	 -15.1974871859
2459262.2828004193 	 0.0000000000 	 -16.4398737829 	 -18.3744670053 	 -14.4670582276 	 -20.4921212794 	 -12.2284996793 	 -21.9737162094 	 -10.6596477966
2459262.4880056242 	 0.0000000000 	 -10.7953349480 	 -12.7072664660 	 -8.7998464630 	 -14.8608502362 	 -6.3536001507 	 -16.3980419693 	 -4.7519540304
2459262.6932108295 	 0.0000000000 	 -4.0369307442 	 -5.9431162992 	 -2.0753715727 	 -8.0461787601 	 0.1705363107 	 -9.5270424869 	 1.8538824582
2459262.8984160349 	 0.0000000000 	 3.2451144234 	 1.3584756958 	 5.0437558739 	 -0.7214280527 	 7.0645258629 	 -2.3141644134 	 8.5476758567
2459263.1036212398 	 0.0000000000 	 10.3369387227 	 8.5610596705 	 12.0834070764 	 6.5889951597 	 13.9298464958 	 5.1711832218 	 15.3110077749
2459263.3088264451 	 0.0000000000 	 16.6070077179 	 14.8722842370 	 18.3418356102 	 13.0649830905 	 20.2363858890 	 11.7394188722 	 21.4526113884
2459263.5140316505 	 0.0000000000 	 21.2981848118 	 19.4585666307 	 23.1445530982 	 17.5382901574 	 25.1946509267 	 16.2543762906 	 26.7502120588
2459263.7192368554 	 0.0000000000 	 23.5808487839 	 21.6425271979 	 25.6649705303 	 19.5978246410 	 28.1039439621 	 18.2285139080 	 29.8095100393
2459263.9244420608 	 0.0000000000 	 22.9086381313 	 20.9433408327 	 25.1239455184 	 18.9423118589 	 27.6442198094 	 17.5852621566 	 29.5731202975
2459264.1296472661 	 0.0000000000 	 19.1445953956 	 17.1917603250 	 21.2020276295 	 15.2211833600 	 23.5367834902 	 13.9109068836 	 25.2053924645
2459264.3348524710 	 0.0000000000 	 12.5450187853 	 10.5889445689 	 14.5789202979 	 8.4319439356 	 16.8267101416 	 6.9811996277 	 18.6190591447
2459264.5400576764 	 0.0000000000 	 4.1835998693 	 1.9944866577 	 6.4212739129 	 -0.4858222150 	 8.8330078818 	 -2.3592139767 	 10.5719565840
2459264.7452628817 	 0.0000000000 	 -4.5241559040 	 -6.9917874126 	 -2.2926009976 	 -9.6199981281 	 0.0467270751 	 -11.7211364212 	 1.7352294381
2459264.9504680866 	 0.0000000000 	 -12.3921460361 	 -14.7156982664 	 -10.2588531715 	 -17.3930957447 	 -8.2098458862 	 -19.2933345523 	 -6.6015221675
2459265.1556732920 	 0.0000000000 	 -18.2862519465 	 -20.4049612882 	 -16.4113607613 	 -22.8823494215 	 -14.5682071338 	 -24.5538587234 	 -13.2025722070
2459265.3608784974 	 0.0000000000 	 -21.7257418488 	 -23.5991873008 	 -20.0078475073 	 -25.8683363491 	 -18.1544905326 	 -27.4104491899 	 -16.9295108927
2459265.5660837023 	 0.0000000000 	 -22.5254575699 	 -24.3337981756 	 -20.7476475555 	 -26.4217697840 	 -18.9355805705 	 -27.8343131632 	 -17.6714026895
2459265.7712889076 	 0.0000000000 	 -20.8292229703 	 -22.6694464239 	 -18.9445449234 	 -24.7404055643 	 -16.9782371273 	 -26.2171726335 	 -15.6329763824
2459265.9764941130 	 0.0000000000 	 -17.0054286889 	 -18.9230355061 	 -15.0485476851 	 -21.0543282877 	 -12.8338856815 	 -22.5342515972 	 -11.3393214618
2459266.1816993179 	 0.0000000000 	 -11.5188132328 	 -13.4433188304 	 -9.5295396255 	 -15.6114953063 	 -7.1147081817 	 -17.1409349906 	 -5.5216074268
2459266.3869045232 	 0.0000000000 	 -4.8745935029 	 -6.7759334620 	 -2.8977376958 	 -8.9244256918 	 -0.6219122126 	 -10.3910188830 	 1.0828279145
2459266.5921097286 	 0.0000000000 	 2.3814211114 	 0.4983557299 	 4.2073752722 	 -1.5937725678 	 6.2614601369 	 -3.2002537204 	 7.7260663639
2459266.7973149335 	 0.0000000000 	 9.5335711617 	 7.7501680137 	 11.2760232912 	 5.7534303677 	 13.1351118882 	 4.2658331728 	 14.5504689492
2459267.0025201389 	 0.0000000000 	 15.9388769053 	 14.2257766190 	 17.6793355675 	 12.4112930928 	 19.5222349112 	 11.0507376989 	 20.7671149965
2459267.2077253442 	 0.0000000000 	 20.8492816974 	 19.0358493121 	 22.6752938833 	 17.1450425543 	 24.6726004604 	 15.8498586419 	 26.2155106434
2459267.4129305491 	 0.0000000000 	 23.4590573736 	 21.5351716205 	 25.5051142507 	 19.4962043993 	 27.9120231306 	 18.1435852678 	 29.5313791629
2459267.6181357545 	 0.0000000000 	 23.1535117220 	 21.1783118949 	 25.3631354216 	 19.1756756695 	 27.8983483198 	 17.8207771367 	 29.8760949146
2459267.8233409598 	 0.0000000000 	 19.7463196073 	 17.7863420243 	 21.8156998397 	 15.8533644866 	 24.1414821041 	 14.5444377969 	 25.8285028906
2459268.0285461647 	 0.0000000000 	 13.4433605438 	 11.5014268097 	 15.4606902168 	 9.4222788526 	 17.7038888319 	 7.9831292617 	 19.4567730786
2459268.2337513701 	 0.0000000000 	 5.2048794332 	 3.0653438030 	 7.4151333354 	 0.6350765977 	 9.7718940473 	 -1.2185632209 	 11.5510609928
2459268.4389565755 	 0.0000000000 	 -3.5237957730 	 -5.9745564828 	 -1.3108109236 	 -8.5927522197 	 1.0547444339 	 -10.6525008224 	 2.7651017002
2459268.6441617804 	 0.0000000000 	 -11.5403227314 	 -13.8964105953 	 -9.4089829947 	 -16.5830139568 	 -7.3417421653 	 -18.4887730532 	 -5.7464060124
2459268.8493669857 	 0.0000000000 	 -17.7257700241 	 -19.8590375862 	 -15.8086908288 	 -22.3449616250 	 -13.9519305295 	 -24.0260727970 	 -12.5934040416
2459269.0545721911 	 0.0000000000 	 -21.4522062930 	 -23.3694375567 	 -19.7381505761 	 -25.6172816122 	 -17.8906678852 	 -27.1964592749 	 -16.6619918460
2459269.2597773960 	 0.0000000000 	 -22.5621948055 	 -24.3687004890 	 -20.8048313208 	 -26.4748613054 	 -18.9634488711 	 -27.8303715836 	 -17.6911091337
2459269.4649826013 	 0.0000000000 	 -21.1610891137 	 -22.9818948293 	 -19.2813356489 	 -25.0578389755 	 -17.3512253163 	 -26.5166124134 	 -16.0355744263
2459269.6701878067 	 0.0000000000 	 -17.5514868934 	 -19.4464420439 	 -15.6092514619 	 -21.5625397892 	 -13.4241761443 	 -23.0521524185 	 -11.9300739511
2459269.8753930116 	 0.0000000000 	 -12.2302219870 	 -14.1600073265 	 -10.2388072318 	 -16.3069159668 	 -7.8334938912 	 -17.8237952007 	 -6.2295603987
2459270.0805982170 	 0.0000000000 	 -5.6989392688 	 -7.5959732440 	 -3.7117369342 	 -9.7338072380 	 -1.3922287470 	 -11.2484802971 	 0.3256077256
2459270.2858034223 	 0.0000000000 	 1.5173398163 	 -0.3676563198 	 3.3723124261 	 -2.4755851226 	 5.4531792906 	 -4.0679817296 	 6.9229988509
2459270.4910086272 	 0.0000000000 	 8.7172676424 	 6.9318002309 	 10.4515375441 	 4.8709679047 	 12.3457587170 	 3.3948202612 	 13.7867317349
2459270.6962138326 	 0.0000000000 	 15.2522054452 	 13.5312940966 	 16.9809200404 	 11.6959612992 	 18.8195806278 	 10.3014819018 	 20.0516662307
2459270.9014190380 	 0.0000000000 	 20.3736494858 	 18.5812890365 	 22.1840222517 	 16.7200497101 	 24.1548017564 	 15.4730873658 	 25.6527006124
2459271.1066242428 	 0.0000000000 	 23.2927270318 	 21.3814869640 	 25.3163453569 	 19.3451975362 	 27.6654142138 	 18.0172226754 	 29.3219551699
